# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 21:26:43 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9766437,K00949.01,Kepler-739 b,CONFIRMED,CANDIDATE,,,,,,12.5325070,7.20000e-05,-7.20000e-05,170.76390,2.00000e-03,-2.00000e-03,0.0250,0.028,-0.028,3.9195,,,1169,,,2.92,,,731.0,,,,,,50.70,,,5733.00,,,4.540,,,0.8700,,,290.067990,46.579140,15.485
11086270,K00124.02,Kepler-110 c,CONFIRMED,CANDIDATE,,,,,,31.7198700,3.20000e-04,-3.20000e-04,142.81900,3.80000e-03,-3.80000e-03,0.9180,0.097,-0.097,5.3504,,,364,,,3.58,,,731.0,,,,,,37.00,,,5899.00,,,4.070,,,1.5800,,,292.929140,48.602810,12.935
9772531,K00950.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,31.2016953,,,183.40686,,,,,,3.4100,,,30200,,,,,,,,,,,,437.00,,,3871.00,,,4.742,,,,,,292.657040,46.537338,15.798
9775938,K00951.01,Kepler-258 b,CONFIRMED,CANDIDATE,,,,,,13.1972440,3.70000e-05,-3.70000e-05,171.54397,9.60000e-04,-9.60000e-04,0.3900,0.760,-0.760,3.4759,,,2117,,,3.74,,,600.0,,,,,,101.00,,,4767.00,,,4.510,,,0.8300,,,294.068480,46.579330,15.223
9775938,K00951.02,Kepler-258 c,CONFIRMED,CANDIDATE,,,,,,33.6530400,3.10000e-04,-3.10000e-04,147.80000,3.50000e-03,-3.50000e-03,0.5900,0.670,-0.670,4.1737,,,1142,,,2.87,,,439.0,,,,,,36.00,,,4767.00,,,4.510,,,0.8300,,,294.068480,46.579330,15.223
9787239,K00952.01,Kepler-32 b,CONFIRMED,CANDIDATE,,,,,,5.9012750,2.80000e-05,-2.80000e-05,171.40650,1.40000e-03,-1.40000e-03,0.7200,0.620,-0.620,2.3472,,,1501,,,2.25,,,548.0,,,,,,47.30,,,3911.00,,,4.740,,,0.5400,,,297.842410,46.574268,15.801
9787239,K00952.02,Kepler-32 c,CONFIRMED,CANDIDATE,,,,,,8.7520640,5.30000e-05,-5.30000e-05,170.63500,1.90000e-03,-1.90000e-03,0.7800,0.570,-0.570,2.4562,,,1296,,,2.15,,,480.0,,,,,,35.20,,,3911.00,,,4.740,,,0.5400,,,297.842410,46.574268,15.801
9787239,K00952.03,Kepler-32 d,CONFIRMED,CANDIDATE,,,,,,22.7806500,1.60000e-04,-1.60000e-04,155.20360,2.40000e-03,-2.40000e-03,0.7800,0.570,-0.570,3.4349,,,1939,,,2.64,,,350.0,,,,,,38.50,,,3911.00,,,4.740,,,0.5400,,,297.842410,46.574268,15.801
9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,,,,,,2.8960340,3.80000e-05,-3.80000e-05,133.61060,3.70000e-03,-3.70000e-03,0.7300,0.620,-0.620,1.7733,,,401,,,1.15,,,695.0,,,,,,16.00,,,3911.00,,,4.740,,,0.5400,,,297.842410,46.574268,15.801
9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,,,,,,3.5840842,7.30000e-06,-7.30000e-06,170.42853,6.50000e-04,-6.50000e-04,0.6600,0.420,-0.420,2.8503,,,2685,,,4.76,,,1056.0,,,,,,126.20,,,5491.00,,,4.540,,,0.8800,,,286.482270,46.692451,15.954
9823457,K00954.01,Kepler-259 b,CONFIRMED,CANDIDATE,,,,,,8.1153130,4.50000e-05,-4.50000e-05,174.51980,1.90000e-03,-1.90000e-03,0.7600,0.540,-0.540,2.9428,,,849,,,2.72,,,835.0,,,,,,35.20,,,5677.00,,,4.540,,,0.8600,,,288.211940,46.615002,15.219
9823457,K00954.02,Kepler-259 c,CONFIRMED,CANDIDATE,,,,,,36.9256400,4.20000e-04,-4.20000e-04,174.21810,4.00000e-03,-4.00000e-03,0.7600,0.550,-0.550,4.9031,,,964,,,2.88,,,502.0,,,,,,23.80,,,5677.00,,,4.540,,,0.8600,,,288.211940,46.615002,15.219
11449844,K00125.01,Kepler-468 b,CONFIRMED,FALSE POSITIVE,,,,,,38.4787426,,,151.85233,,,,,,5.4600,,,24036,,,,,,,,,,,,1660.00,,,5515.00,,,4.491,,,,,,288.902220,49.370491,13.779
9825625,K00955.01,Kepler-741 b,CONFIRMED,CANDIDATE,,,,,,7.0390780,5.30000e-05,-5.30000e-05,175.72820,2.60000e-03,-2.60000e-03,0.8600,0.120,-0.120,4.1700,,,531,,,2.65,,,1001.0,,,,,,40.20,,,6121.00,,,4.460,,,1.0200,,,289.431700,46.617531,15.067
9875711,K00956.01,Kepler-742 b,CONFIRMED,CANDIDATE,,,,,,8.3608470,1.90000e-05,-1.90000e-05,175.64499,8.00000e-04,-8.00000e-04,0.7500,0.500,-0.500,2.8178,,,2104,,,3.78,,,648.0,,,,,,102.80,,,4580.00,,,4.560,,,0.7500,,,283.866030,46.789589,15.223
7661409,K00957.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.1404858,,,178.46962,,,,,,5.8500,,,1218,,,,,,,,,,,,100.20,,,5850.00,,,4.440,,,,,,282.353240,43.335129,15.246
1026957,K00958.01,Kepler-1731 b,CONFIRMED,FALSE POSITIVE,,,,,,21.7612767,,,166.54036,,,,,,1.7800,,,1285,,,,,,,,,,,,87.60,,,4845.00,,,4.602,,,,,,291.254490,36.743610,12.559
10002261,K00959.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,12.7137936,,,175.07182,,,,,,2.5500,,,36597,,,,,,,,,,,,5168.00,,,3240.00,,,4.781,,,,,,287.559720,46.957085,13.102
8176650,K00960.01,,CANDIDATE,CANDIDATE,,,,,,15.8011078,5.30000e-06,-5.30000e-06,177.15245,1.10000e-04,-1.10000e-04,0.5000,0.078,-0.078,6.3118,,,37859,,,14.97,,,586.0,,,,,,1121.90,,,5213.00,,,4.610,,,0.7500,,,295.470670,44.010738,15.513
8561063,K00961.01,Kepler-42 b,CONFIRMED,CANDIDATE,,,,,,1.2137703,2.20000e-06,-2.20000e-06,170.48283,1.80000e-04,-1.80000e-04,0.7700,0.430,-0.430,0.5423,,,1595,,,2.86,,,1006.0,,,,,,73.60,,,4188.00,,,4.710,,,0.5600,,,292.219060,44.619160,15.920
11446443,K00001.01,Kepler-1 b,CONFIRMED,CANDIDATE,,,,,,2.4706132,1.00000e-07,-1.00000e-07,122.76257,1.00000e-05,-1.00000e-05,0.8220,0.035,-0.035,1.7320,,,14224,,,14.42,,,1394.0,,,,,,5921.00,,,5814.00,,,4.380,,,1.0600,,,286.808470,49.316399,11.338
10666592,K00002.01,Kepler-2 b,CONFIRMED,CANDIDATE,,,,,,2.2047354,1.00000e-07,-1.00000e-07,121.35780,2.00000e-05,-2.00000e-05,0.1280,0.049,-0.049,3.8775,,,6686,,,22.29,,,2303.0,,,,,,4528.60,,,6264.00,,,3.790,,,2.7100,,,292.247280,47.969521,10.463
6922244,K00010.01,Kepler-8 b,CONFIRMED,CANDIDATE,,,,,,3.5224991,7.00000e-07,-7.00000e-07,121.11860,7.00000e-05,-7.00000e-05,0.6400,0.100,-0.100,3.1984,,,9245,,,15.88,,,1532.0,,,,,,1503.00,,,6025.00,,,4.110,,,1.5600,,,281.288120,42.451080,13.563
2306756,K00113.01,,CANDIDATE,CANDIDATE,,,,,,387.0000000,,,166.00000,,,,,,6.8093,,,15410,,,90.50,,,,,,,,,624.60,,,5500.00,,,4.130,,,1.4700,,,292.273740,37.671558,12.394
3453214,K00802.01,,CANDIDATE,CANDIDATE,,,,,,19.6203420,1.20000e-05,-1.20000e-05,181.88121,2.00000e-04,-2.00000e-04,0.4400,0.360,-0.360,1.9819,,,20855,,,10.46,,,568.0,,,,,,307.30,,,5556.00,,,4.640,,,0.7100,,,293.816190,38.563568,15.562
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.5441941,,,171.79033,,,,,,5.4100,,,282,,,,,,,,,,,,10.90,,,5457.00,,,4.596,,,,,,293.941160,38.601101,15.559
1431122,K00994.01,,CANDIDATE,CANDIDATE,,,,,,4.2988630,6.80000e-05,-6.80000e-05,132.86420,5.30000e-03,-5.30000e-03,0.7300,0.750,-0.750,2.4503,,,183,,,1.35,,,1026.0,,,,,,9.90,,,5398.00,,,4.460,,,0.9300,,,291.142490,37.061321,14.613
3858949,K00995.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,25.9512488,,,154.88923,,,,,,7.6700,,,726,,,,,,,,,,,,35.60,,,5219.00,,,4.619,,,,,,293.710750,38.983608,14.576
3858824,K00996.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,25.9505798,,,154.88948,,,,,,9.2500,,,1718,,,,,,,,,,,,53.70,,,5047.00,,,4.644,,,,,,293.676570,38.991379,15.342
2157247,K00997.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.6855866,,,133.09673,,,,,,17.7900,,,5324,,,,,,,,,,,,333.00,,,5791.00,,,4.450,,,,,,290.778630,37.564079,14.378
1432214,K00998.01,,CANDIDATE,CANDIDATE,,,,,,161.7881100,1.00000e-04,-1.00000e-04,214.03849,1.90000e-04,-1.90000e-04,0.1800,0.130,-0.130,5.2038,,,86080,,,27.86,,,326.0,,,,,,691.00,,,5814.00,,,4.500,,,0.9500,,,291.382690,37.072990,15.661
2165002,K00999.01,Kepler-263 b,CONFIRMED,CANDIDATE,,,,,,16.5680800,1.60000e-04,-1.60000e-04,146.15220,3.50000e-03,-3.50000e-03,0.2200,0.980,-0.980,4.1427,,,1202,,,2.57,,,574.0,,,,,,31.80,,,5118.00,,,4.580,,,0.7600,,,292.469760,37.567791,15.391
2441728,K01000.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.8569010,,,133.67241,,,,,,1.3900,,,93,,,,,,,,,,,,27.70,,,5760.00,,,4.545,,,,,,291.074460,37.744389,13.098
1871056,K01001.01,Kepler-264 b,CONFIRMED,CANDIDATE,,,,,,40.8068600,7.30000e-04,-7.30000e-04,155.71780,6.20000e-03,-6.20000e-03,0.8050,0.095,-0.095,14.0480,,,325,,,4.73,,,807.0,,,,,,40.50,,,5956.00,,,3.800,,,2.4000,,,292.044620,37.376240,13.038
1871056,K01001.02,Kepler-264 c,CONFIRMED,CANDIDATE,,,,,,140.0914000,7.70000e-03,-7.70000e-03,216.24500,1.90000e-02,-1.90000e-02,0.8600,0.130,-0.130,18.3036,,,206,,,3.70,,,535.0,,,,,,15.80,,,5956.00,,,3.800,,,2.4000,,,292.044620,37.376240,13.038
1865042,K01002.01,Kepler-746 b,CONFIRMED,CANDIDATE,,,,,,3.4815390,4.20000e-05,-4.20000e-05,132.99440,3.90000e-03,-3.90000e-03,0.7900,0.790,-0.790,1.7906,,,149,,,1.36,,,1146.0,,,,,,16.90,,,5481.00,,,4.420,,,1.0100,,,290.682250,37.355110,13.615
5297298,K00130.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,34.1935866,,,155.29615,,,,,,6.2500,,,14449,,,,,,,,,,,,1386.80,,,6135.00,,,4.019,,,,,,297.360320,40.429810,13.325
2438502,K01003.01,,CANDIDATE,CANDIDATE,,,,,,8.3605700,7.10000e-05,-7.10000e-05,172.26587,9.00000e-05,-9.00000e-05,0.0032,0.000,0.000,7.1962,,,19629,,,10.84,,,742.0,,,,,,687.40,,,5126.00,,,4.520,,,0.8000,,,290.327910,37.726742,16.209
2309585,K01004.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.8385259,,,352.72055,,,,,,2.3900,,,5464,,,,,,,,,,,,227.30,,,5524.00,,,4.523,,,,,,292.899350,37.656059,15.373
5780460,K01005.01,Kepler-747 b,CONFIRMED,CANDIDATE,,,,,,35.6175800,1.80000e-04,-1.80000e-04,197.03540,1.60000e-03,-1.60000e-03,0.0500,0.310,-0.310,8.3784,,,4042,,,4.59,,,432.0,,,,,,108.90,,,4975.00,,,4.570,,,0.7400,,,288.416500,41.029800,15.703
5738346,K01006.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,30.6108997,,,374.62583,,,,,,2.7900,,,3737,,,,,,,,,,,,32.70,,,3944.00,,,4.742,,,,,,299.650940,40.973282,15.970
1725016,K01007.01,Kepler-748 b,CONFIRMED,CANDIDATE,,,,,,7.4075800,1.90000e-04,-1.90000e-04,355.48920,6.00000e-03,-6.00000e-03,0.3500,0.880,-0.880,3.6294,,,476,,,2.01,,,895.0,,,,,,16.90,,,5665.00,,,4.470,,,0.9400,,,292.262910,37.236992,15.242
1722276,K01008.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,299.9558214,,,248.92370,,,,,,5.4800,,,31943,,,,,,,,,,,,340.60,,,5370.00,,,4.407,,,,,,291.696720,37.238041,14.645
892772,K01009.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.0928072,,,357.52695,,,,,,3.8300,,,248,,,,,,,,,,,,12.00,,,4858.00,,,4.603,,,,,,291.153380,36.678841,15.162
3641726,K00804.01,Kepler-1727 b,CONFIRMED,CANDIDATE,,,,,,9.0293050,5.60000e-05,-5.60000e-05,177.20390,2.10000e-03,-2.10000e-03,0.4700,0.540,-0.540,3.1352,,,1028,,,2.54,,,721.0,,,,,,41.60,,,5136.00,,,4.540,,,0.7900,,,290.333620,38.728230,15.387
3734868,K00805.01,,CANDIDATE,CANDIDATE,,,,,,10.3280186,8.30000e-06,-8.30000e-06,174.58109,2.90000e-04,-2.90000e-04,0.4590,0.063,-0.063,7.9635,,,17251,,,12.85,,,793.0,,,,,,682.30,,,5415.00,,,4.390,,,0.9700,,,287.696750,38.886452,15.646
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,,,,,,143.2129500,6.70000e-04,-6.70000e-04,154.21800,1.20000e-03,-1.20000e-03,0.3400,0.210,-0.210,8.6800,,,9420,,,9.52,,,321.0,,,,,,69.40,,,5461.00,,,4.480,,,0.9400,,,285.283630,38.947281,15.403
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,,,,,,60.3229310,8.70000e-05,-8.70000e-05,243.90637,4.30000e-04,-4.30000e-04,0.3700,0.210,-0.210,6.6833,,,19892,,,13.24,,,428.0,,,,,,366.60,,,5461.00,,,4.480,,,0.9400,,,285.283630,38.947281,15.403
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,,,,,29.1639200,8.50000e-04,-8.50000e-04,150.70000,1.00000e-02,-1.00000e-02,0.5400,0.330,-0.330,4.2621,,,984,,,2.11,,,544.0,,,,,,13.10,,,5461.00,,,4.480,,,0.9400,,,285.283630,38.947281,15.403
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.5403984,,,170.50426,,,,,,1.7200,,,1159,,,,,,,,,,,,49.40,,,5441.00,,,4.549,,,,,,286.926390,38.921631,15.974
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.9902091,,,171.98861,,,,,,5.2000,,,681,,,,,,,,,,,,40.00,,,4389.00,,,4.666,,,,,,287.748810,38.929550,15.842
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,,,,,,1.5947447,4.00000e-07,-4.00000e-07,170.64770,7.00000e-05,-7.00000e-05,0.4900,0.210,-0.210,1.9519,,,15204,,,10.95,,,1478.0,,,,,,647.50,,,5690.00,,,4.490,,,0.8700,,,285.213810,39.027481,15.530
6721123,K00114.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.3617887,,,132.25027,,,,,,3.6600,,,268,,,,,,,,,,,,56.20,,,6222.00,,,4.007,,,,,,298.864350,42.151569,12.660
3940418,K00810.01,Kepler-1728 b,CONFIRMED,CANDIDATE,,,,,,4.7830000,1.80000e-05,-1.80000e-05,170.50800,1.20000e-03,-1.20000e-03,0.7400,0.670,-0.670,2.4966,,,1026,,,2.74,,,851.0,,,,,,57.50,,,4997.00,,,4.580,,,0.7900,,,287.093990,39.060719,15.119
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,,,,,,20.5059350,9.20000e-05,-9.20000e-05,181.43320,1.50000e-03,-1.50000e-03,0.7900,0.360,-0.360,4.3352,,,2236,,,3.81,,,491.0,,,,,,64.60,,,4764.00,,,4.590,,,0.7200,,,289.315430,39.153278,15.398
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,,,,,,3.3402190,1.20000e-05,-1.20000e-05,171.97790,1.10000e-03,-1.10000e-03,0.1300,0.340,-0.340,1.9010,,,1638,,,2.19,,,701.0,,,,,,54.80,,,4097.00,,,4.720,,,0.5600,,,286.079130,39.278320,15.954
4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,,,,,,20.0605700,2.10000e-04,-2.10000e-04,147.45990,3.80000e-03,-3.80000e-03,0.3500,0.320,-0.320,3.2659,,,1534,,,2.11,,,388.0,,,,,,28.30,,,4097.00,,,4.720,,,0.5600,,,286.079130,39.278320,15.954
4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,,,,,,46.1828800,9.10000e-04,-9.10000e-04,165.24470,7.40000e-03,-7.40000e-03,0.2000,0.340,-0.340,4.4993,,,1408,,,2.02,,,293.0,,,,,,17.90,,,4097.00,,,4.720,,,0.5600,,,286.079130,39.278320,15.954
4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,,,,,,7.8249600,1.30000e-04,-1.30000e-04,136.55350,6.00000e-03,-6.00000e-03,0.3800,0.320,-0.320,2.3312,,,567,,,1.29,,,529.0,,,,,,13.70,,,4097.00,,,4.720,,,0.5600,,,286.079130,39.278320,15.954
4275191,K00813.01,Kepler-688 b,CONFIRMED,CANDIDATE,,,,,,3.8959309,2.70000e-06,-2.70000e-06,170.52709,2.10000e-04,-2.10000e-04,0.5100,0.370,-0.370,2.3271,,,8623,,,6.82,,,946.0,,,,,,305.30,,,5357.00,,,4.640,,,0.7200,,,294.655240,39.308361,15.725
4476123,K00814.01,Kepler-689 b,CONFIRMED,CANDIDATE,,,,,,22.3665800,3.00000e-04,-3.00000e-04,175.45370,4.70000e-03,-4.70000e-03,0.8100,0.260,-0.260,5.5757,,,1045,,,2.45,,,504.0,,,,,,26.60,,,5236.00,,,4.660,,,0.6800,,,294.710630,39.521740,15.583
8561063,K00961.02,Kepler-42 c,CONFIRMED,CANDIDATE,,,,,,0.4532875,1.50000e-06,-1.50000e-06,133.86894,1.20000e-04,-1.20000e-04,0.6900,0.480,-0.480,0.4358,,,1222,,,2.63,,,1386.0,,,,,,100.50,,,4188.00,,,4.710,,,0.5600,,,292.219060,44.619160,15.920
8561063,K00961.03,Kepler-42 d,CONFIRMED,CANDIDATE,,,,,,1.8651086,5.00000e-06,-5.00000e-06,133.79201,3.90000e-04,-3.90000e-04,0.8700,0.350,-0.350,0.5133,,,985,,,2.54,,,877.0,,,,,,45.90,,,4188.00,,,4.710,,,0.5600,,,292.219060,44.619160,15.920
10657664,K00964.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.2736971,,,171.23867,,,,,,2.9000,,,,,,,,,,,,,,,,,,,,,,,,,,,288.499480,47.996471,13.234
5897826,K00126.01,Kepler-469 b,FALSE POSITIVE,FALSE POSITIVE,,,,,,33.7972308,,,202.29799,,,,,,13.0500,,,11454,,,,,,,,,,,,1463.70,,,5854.00,,,4.056,,,,,,297.475860,41.114288,13.109
3337351,K00965.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.0471071,,,175.03224,,,,,,2.6100,,,45753,,,,,,,,,,,,733.40,,,5148.00,,,4.492,,,,,,290.115690,38.404190,13.361
3233043,K00966.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.3794621,,,170.24861,,,,,,1.0700,,,1790,,,,,,,,,,,,389.50,,,4874.00,,,3.889,,,,,,290.911190,38.335579,13.787
6579806,K00967.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,9.8804835,,,173.60783,,,,,,2.3100,,,17305,,,,,,,,,,,,484.90,,,5869.00,,,4.548,,,,,,281.669160,42.038639,15.212
3560301,K00968.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.6499355,,,261.30323,,,,,,13.6800,,,112,,,,,,,,,,,,50.60,,,6689.00,,,4.014,,,,,,295.266820,38.611240,10.963
11502218,K00970.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.9885990,,,171.01822,,,,,,1.6900,,,682,,,,,,,,,,,,38.30,,,4806.00,,,2.444,,,,,,289.093230,49.424484,6.974
11180361,K00971.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5330597,,,171.22596,,,,,,1.4600,,,1415,,,,,,,,,,,,168.40,,,8330.00,,,3.451,,,,,,286.019200,48.866741,7.748
11013201,K00972.01,,CANDIDATE,CANDIDATE,,,,,,13.1189500,1.30000e-04,-1.30000e-04,261.53930,2.80000e-03,-2.80000e-03,0.5100,0.580,-0.580,4.3077,,,376,,,5.96,,,1580.0,,,,,,31.20,,,7779.00,,,3.820,,,2.9700,,,282.000310,48.542221,9.275
9414417,K00974.01,,CANDIDATE,CANDIDATE,,,,,,53.5060700,6.10000e-04,-6.10000e-04,172.98230,3.50000e-03,-3.50000e-03,0.7100,0.100,-0.100,10.6440,,,194,,,3.23,,,725.0,,,,,,58.70,,,6175.00,,,3.890,,,2.1900,,,295.802670,45.988079,9.582
3632418,K00975.01,Kepler-21 b,CONFIRMED,CANDIDATE,,,,,,2.7858190,1.70000e-05,-1.70000e-05,260.83690,1.40000e-03,-1.40000e-03,0.1800,0.230,-0.230,3.4109,,,72,,,1.72,,,1863.0,,,,,,50.10,,,6131.00,,,3.950,,,2.0400,,,287.361820,38.714016,8.224
3441784,K00976.01,,CANDIDATE,CANDIDATE,,,,,,52.5690900,2.00000e-04,-2.00000e-04,184.97030,1.10000e-03,-1.10000e-03,1.2900,0.840,-0.840,6.8486,,,24651,,,84.38,,,751.0,,,,,,166.10,,,7822.00,,,4.280,,,1.5500,,,290.944370,38.538868,9.729
8359498,K00127.01,Kepler-77 b,CONFIRMED,CANDIDATE,,,,,,3.5787827,5.00000e-07,-5.00000e-07,134.02941,5.00000e-05,-5.00000e-05,0.0200,0.220,-0.220,2.8982,,,11452,,,10.92,,,1189.0,,,,,,1880.40,,,5731.00,,,4.450,,,1.0400,,,289.607970,44.345421,13.938
11192141,K00977.01,,CANDIDATE,CANDIDATE,,,,,,1.3537763,6.30000e-06,-6.30000e-06,261.43440,1.00000e-03,-1.00000e-03,0.7300,0.150,-0.150,4.7394,,,1198,,,63.45,,,4859.0,,,,,,79.20,,,4204.00,,,1.990,,,16.4800,,,292.719640,48.852016,10.523
11494130,K00978.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,18.9547318,,,262.39429,,,,,,14.3100,,,626,,,,,,,,,,,,240.80,,,6367.00,,,3.812,,,,,,284.026790,49.415428,10.988
12167361,K00980.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,47.9310125,,,179.09529,,,,,,3.3100,,,1792,,,,,,,,,,,,154.80,,,8017.00,,,4.150,,,,,,295.598720,50.720669,10.376
8607720,K00981.01,,CANDIDATE,CANDIDATE,,,,,,3.9978000,1.20000e-04,-1.20000e-04,261.71720,7.70000e-03,-7.70000e-03,0.8200,0.240,-0.240,4.0170,,,62,,,3.07,,,1808.0,,,,,,11.50,,,5189.00,,,3.500,,,3.4300,,,283.736420,44.713310,10.733
4544670,K00815.01,,CANDIDATE,CANDIDATE,,,,,,34.8440900,1.30000e-04,-1.30000e-04,172.63190,1.30000e-03,-1.30000e-03,1.2800,0.870,-0.870,3.0429,,,4667,,,32.63,,,491.0,,,,,,72.00,,,5344.00,,,4.500,,,0.8500,,,285.920010,39.624828,15.684
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,,,,,,7.7480830,2.50000e-05,-2.50000e-05,174.99710,1.10000e-03,-1.10000e-03,0.0000,0.670,-0.670,3.5091,,,2353,,,4.77,,,896.0,,,,,,87.50,,,5699.00,,,4.470,,,1.0000,,,294.489900,39.771439,15.670
